"","success_1_to_1","id","original_title","release_date","Actor","Director","actorMovieCount","directorMovieCount","runtime","ProductionBudget","DomesticGross","quarter","animation","comedy","family","adventure","fantasy","romance","drama","action","crime","thriller","horror","history","mystery","war","music","documentary","western","holidays","New.Year.s.Day","Martin.Luther.King.Jr..Day","Valentine.s.Day","Presidents..Day","Good.Friday","Mother.s.Day","Memorial.Day","Father.s.Day","Independence.Day","Labor.Day","Columbus.Day","Veterans.Day","Thanksgiving.Day","Christmas.Eve","Christmas.Day","Independence.Day.observed","Christmas.Day.observed","New.Year.s.Day.observed","Christmas.Eve.observed","Veterans.Day.observed","related_holiday"
"741",1,87827,"life of pi","2012-11-20","surajsharma","anglee",0,0,127,1.2e+08,124987022,"Q4",0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Thanksgiving Day"
"742",1,88794,"j edgar","2011-11-09","leonardodicaprio","clinteastwood",0,2,137,3.5e+07,37306030,"Q4",0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Veterans Day"
"743",0,89191,"saving face","2012-03-08","mohammadjawad","danieljunge",0,0,40,2500000,1187266,"Q2",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"744",0,89750,"pink ribbons inc ","2011-09-11","samanthaking","léapool",0,0,97,1200000,26608,"Q2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"745",0,91122,"16 to life","2009-09-19","halleehirsh","beckysmith",0,0,118,1e+06,11574,"Q3",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"746",1,91586,"insidious chapter 2","2013-09-12","patrickwilson","jameswan",1,0,106,5e+06,83586447,"Q3",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"747",1,91745,"romeo juliet","2013-09-12","douglasbooth","carlocarlei",0,0,118,14500000,46338728,"Q4",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"748",1,92182,"silent house","2011-01-21","elizabetholsen","chriskentis",0,0,85,2e+06,12739737,"Q1",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"749",1,94196,"zarafa","2012-01-25","maxrenaudin","rémibezançon",0,0,78,9100000,34513500.7541806,"Q4",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"750",1,94329,"serbuan maut","2011-09-08","ikouwais","garethevans",0,0,101,1100000,4105123,"Q1",0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Labor Day"
"751",0,96399,"for greater glory the true story of cristiada","2012-06-01","evalongoria","deanwright",0,0,145,1.2e+07,5669081,"Q2",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"752",0,97020,"robocop","2014-01-30","joelkinnaman","josépadilha",0,0,102,1.2e+08,58607007,"Q1",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"753",1,97367,"the place beyond the pines","2013-03-20","ryangosling","derekcianfrance",1,0,140,1.5e+07,21403519,"Q1",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"754",1,98203,"captive","2012-09-05","isabellehuppert","brillantemendoza",0,0,120,2e+06,2583301,"Q3",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Labor Day"
"755",1,98566,"teenage mutant ninja turtles","2014-08-07","meganfox","jonathanliebesman",1,0,101,1.25e+08,191204754,"Q3",0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"756",0,99826,"the jimmy show","2002-01-16","frankwhaley","frankwhaley",0,0,96,1e+06,703,"Q4",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"757",0,102362,"dead man down","2013-03-08","colinfarrell","nielsardenoplev",0,0,118,3e+07,10895295,"Q1",0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"758",0,103328,"holy motors","2012-07-02","evamendes","leoscarax",0,0,115,4e+06,641054,"Q3",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Independence Day"
"759",1,105759,"the black hole","2008-01-01","napoleonryan","philipsansom",0,0,3,2e+07,35841901,"Q4",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New Year's Day"
"760",1,105875,"cinderella","2002-08-06","tonyail","toshiyukihiruma",0,0,48,9.5e+07,201151353,"Q1",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"761",0,106747,"machete kills","2013-09-12","dannytrejo","robertrodriguez",0,1,107,2e+07,8008161,"Q4",0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"762",1,107315,"below zero","2011-10-22","edwardfurlong","justinthomasostensen",0,0,102.936454849498,1200000,34513500.7541806,"Q3",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"763",1,109410,"42","2013-04-12","chadwickboseman","brianhelgeland",1,0,128,3.1e+07,95020213,"Q2",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"764",0,109417,"battle of the year","2013-09-21","joshholloway","bensonlee",0,0,110,2e+07,8888355,"Q3",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"765",1,109418,"grown ups 2","2013-07-11","adamsandler","dennisdugan",1,0,100,8e+07,133668525,"Q3",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"766",1,109428,"evil dead","2013-04-05","janelevy","fedealvarez",0,0,91,1.7e+07,54239856,"Q2",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"767",1,109443,"anchorman 2 the legend continues","2013-12-18","willferrell","adammckay",1,1,119,5e+07,127413176,"Q4",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"768",1,109451,"cloudy with a chance of meatballs 2","2013-09-26","billhader","codycameron",0,0,95,7.8e+07,119793567,"Q3",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"769",0,109491,"beautiful creatures","2013-02-13","aldenehrenreich","richardlagravenese",0,1,124,5e+07,19452138,"Q1",0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Valentine's Day"
"770",1,109797,"nancy drew","2002-12-15","maggielawson","jamesfrawley",0,0,87,2e+07,25584685,"Q2",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"771",0,110415,"snowpiercer","2013-08-01","chrisevans","bongjoonho",2,0,126,4e+07,4563029,"Q3",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"772",1,112648,"stranded","2002-01-20","icet","fredolenray",0,0,96,1900000,34513500.7541806,"Q3",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Martin Luther King Jr. Day"
"773",1,112963,"vacation ","2010-06-20","triestekellydunn","zachclark",0,0,90,3.1e+07,58884188,"Q3",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Father's Day"
"774",1,114150,"pitch perfect","2012-09-28","annakendrick","jasonmoore",3,1,112,1.7e+07,65001093,"Q3",0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"775",1,114750,"dear white people","2014-10-17","tessathompson","justinsimien",0,0,108,1250000,4404154,"Q4",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"776",0,115782,"jobs","2013-08-16","ashtonkutcher","joshuamichaelstern",0,0,128,1.8e+07,16131410,"Q3",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"777",1,116711,"epic","2013-05-15","joshhutcherson","chriswedge",0,0,102,1e+08,107518682,"Q2",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mother's Day"
"778",0,116741,"the internship","2013-06-07","owenwilson","shawnlevy",2,1,119,5.8e+07,44672764,"Q2",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"779",0,116977,"foodfight ","2012-06-15","charliesheen","lawrencekasanoff",0,0,87,4.5e+07,34513500.7541806,"Q2",1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Father's Day"
"780",0,117251,"white house down","2013-06-27","channingtatum","rolandemmerich",0,1,131,1.5e+08,73103784,"Q2",0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"781",1,117263,"olympus has fallen","2013-03-20","gerardbutler","antoinefuqua",0,0,120,7e+07,98927592,"Q1",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"782",1,117942,"girls gone dead","2012-03-28","katiepeterson","michaelhoffmanjr",0,0,104,5e+05,34513500.7541806,"Q3",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"783",0,119283,"parker","2013-01-23","jasonstatham","taylorhackford",2,0,118,3.5e+07,17616641,"Q1",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Martin Luther King Jr. Day"
"784",0,121677,"the reluctant fundamentalist","2013-03-17","rizahmed","miranair",0,1,130,1.5e+07,528731,"Q2",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"785",1,121986,"frances ha","2013-05-17","gretagerwig","noahbaumbach",0,1,86,3e+06,4067398,"Q2",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"786",1,122930,"breathless","2012-01-04","ginagershon","jessebaget",0,0,91,7e+06,19910002,"Q2",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"New Year's Day"
"787",0,123553,"the mortal instruments city of bones","2013-08-21","lilycollins","haraldzwart",0,0,130,6e+07,31165421,"Q3",0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"788",0,123879,"say uncle","2005-07-10","peterpaige","peterpaige",0,0,91,2e+06,5361,"Q2",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"789",0,124459,"the incredible burt wonderstone","2013-03-14","stevecarell","donscardino",1,0,100,3.2e+07,22537881,"Q1",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"790",0,126889,"alien covenant","2017-05-09","michaelfassbender","ridleyscott",0,0,122,9.7e+07,74262031,"Q2",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"791",1,127918,"the gatekeepers","2012-07-09","amiayalon","drormoreh",0,0,101,1500000,2408553,"Q1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"792",1,129139,"the to do list","2013-07-24","aubreyplaza","maggiecarey",0,0,104,1500000,3491669,"Q3",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"793",1,129507,"joker","2012-08-31","akshaykumar","shirishkunder",1,0,102.936454849498,5.5e+07,335451311,"Q4",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Labor Day"
"794",1,129670,"nebraska","2013-09-21","brucedern","alexanderpayne",0,0,115,1.2e+07,17654912,"Q4",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"795",0,130150,"labor day","2013-12-27","joshbrolin","jasonreitman",0,0,111,1.8e+07,13371528,"Q1",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,"Christmas Eve"
"796",1,130627,"get out","2010-02-01","jacquesbriere","charlotteboisson",0,0,7,5e+06,176040665,"Q1",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"797",0,132316,"jab tak hai jaan","2012-11-13","shahrukhkhan","yashchopra",0,0,176,9200000,3047539,"Q4",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Veterans Day"
"798",1,132344,"before midnight","2013-04-05","ethanhawke","richardlinklater",0,2,108,3e+06,8110621,"Q2",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"799",0,134371,"atlas shrugged part ii","2012-10-12","samanthamathis","johnputch",0,0,112,1e+07,3336053,"Q4",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"800",0,136466,"sparrows dance","2013-08-23","marinireland","noahbuschel",0,0,81,175000,2602,"Q3",0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"801",1,136795,"the heat","2013-06-27","sandrabullock","paulfeig",0,1,117,4.3e+07,159581587,"Q2",0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"802",0,137072,"the comedian","2013-05-31","edwardhogg","tomshkolnik",0,0,80,1.5e+07,1658706,"Q1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"803",0,137094,"jack ryan shadow recruit","2014-01-15","chrispine","kennethbranagh",0,0,105,6e+07,50577412,"Q1",0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"804",0,137113,"edge of tomorrow","2014-05-27","tomcruise","dougliman",0,1,113,1.78e+08,100206256,"Q2",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Memorial Day"
"805",0,137116,"smurfs the lost village","2017-03-23","juliaroberts","kellyasbury",0,0,89,6e+07,45020282,"Q1",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"806",1,137347,"closer to the moon","2013-11-29","verafarmiga","naecaranfil",0,0,112,1500000,34513500.7541806,"Q2",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Thanksgiving Day"
"807",0,137683,"the kitchen","2012-08-13","lauraprepon","ishaisetton",0,0,79,3.8e+07,12180032,"Q3",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"808",0,138103,"the expendables 3","2014-08-04","sylvesterstallone","patrickhughes",0,0,127,1e+08,39322544,"Q3",0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"809",1,138832,"we re the millers","2013-08-07","jasonsudeikis","rawsonmarshallthurber",0,1,110,3.7e+07,150394119,"Q3",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"810",1,138843,"the conjuring","2013-07-18","patrickwilson","jameswan",2,1,112,2e+07,137400141,"Q3",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"811",0,139715,"detention of the dead","2012-04-27","jacobzachar","alexcraigmann",0,0,87,5e+05,1778,"Q2",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"812",1,139948,"burn","2012-11-01","donaldaustin","tomputnam",0,0,86,225000,1109276,"Q3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"813",0,139998,"supporting characters","2012-01-23","alexkarpovsky","danielschechter",0,0,87,60000,4917,"Q1",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"814",1,140300,"kung fu panda 3","2016-01-23","jackblack","jenniferyuhnelson",0,0,95,1.4e+08,143528619,"Q1",1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"815",0,140781,"daylight","2011-07-17","alexandrameierhans","davidbarker",0,0,74,8e+07,32908290,"Q4",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"816",1,140823,"saving mr banks","2013-11-16","emmathompson","johnleehancock",0,0,125,3.5e+07,83299761,"Q4",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"817",1,144340,"admission","2013-03-21","tinafey","paulweitz",1,0,107,1.3e+07,18007317,"Q1",0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"818",0,146198,"triple 9","2016-02-19","caseyaffleck","johnhillcoat",1,0,115,2e+07,12639297,"Q1",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"819",0,146238,"runner runner","2013-09-24","benaffleck","bradfurman",2,0,91,3e+07,19316646,"Q3",0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"820",0,147441,"exodus gods and kings","2014-12-03","christianbale","ridleyscott",1,1,150,1.4e+08,65014513,"Q4",0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"821",0,147767,"khiladi 786","2012-12-07","akshaykumar","ashishrmohan",0,0,139,5600000,385422,"Q4",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"822",1,147773,"the way way back","2013-06-06","liamjames","jimrash",0,0,103,5e+06,21502690,"Q3",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"823",1,150004,"taken","2002-12-02","dakotafanning","johnfawcett",1,0,877,2.5e+07,145000989,"Q2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"824",1,150211,"the frozen","2012-10-10","britmorgan","andrewhyatt",0,0,102.936454849498,250000,34513500.7541806,"Q4",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Columbus Day"
"825",0,151693,"morgan","2012-01-07","leominaya","michaeldakers",0,0,89,8e+06,3915251,"Q3",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"826",1,152601,"her","2013-12-18","joaquinphoenix","spikejonze",0,0,126,2.3e+07,25568251,"Q1",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"827",1,152737,"august osage county","2013-12-26","merylstreep","johnwells",1,0,121,2.5e+07,37738810,"Q4",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,"Christmas Eve"
"828",1,153158,"metegol","2013-07-18","juanjosécampanella","juanjosécampanella",0,0,106,2.2e+07,34513500.7541806,"Q3",1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"829",0,155096,"amen","2011-12-08","kimhyena","kimkiduk",0,0,72,1.4e+07,274299,"Q1",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"830",0,156965,"concussion","2013-04-04","robinweigert","staciepasson",0,0,96,3.5e+07,34531832,"Q4",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"831",0,157305,"head over heels","2012-05-24","nigelanthony","timothyreckart",0,0,10,1.4e+07,10397365,"Q1",1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"832",1,157354,"fruitvale station","2013-07-25","michaelbjordan","ryancoogler",0,0,85,9e+05,16098998,"Q3",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"833",0,157544,"the vatican tapes","2015-07-24","oliviataylordudley","markneveldine",0,0,91,1.3e+07,1784763,"Q3",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"834",0,157841,"the young and prodigious t s spivet","2013-10-16","kylecatlett","jeanpierrejeunet",0,0,105,3.3e+07,176847,"Q3",0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Columbus Day"
"835",0,157843,"queen of the desert","2015-09-03","nicolekidman","wernerherzog",0,0,128,3.6e+07,34513500.7541806,"Q3",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"836",1,157909,"show me","2004-09-23","michellenolden","cassandranicolaou",0,0,97,4e+05,34513500.7541806,"Q4",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"837",1,158011,"the call","2013-03-14","halleberry","bradanderson",0,0,94,12800000,51872378,"Q1",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"838",0,158431,"slow burn","2000-09-12","minniedriver","christianford",0,0,97,15500000,1237615,"Q2",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"839",1,159014,"20 feet from stardom","2013-06-14","bettemidler","morganneville",0,0,89,1e+06,4946250,"Q2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Father's Day"
