"","id","X","original_title","release_date","Actor","actorMovieCount","runtime","ProductionBudget","DomesticGross","quarter","animation","comedy","family","adventure","fantasy","romance","drama","action","crime","thriller","horror","history","mystery","war","music","documentary","western","scifi","clean_director","New Year's Day","Martin Luther King Jr. Day","Valentine's Day","Presidents' Day","Good Friday","Mother's Day","Memorial Day","Father's Day","Independence Day","Labor Day","Columbus Day","Veterans Day","Thanksgiving Day","Christmas Eve","Christmas Day","Independence Day observed","Christmas Day observed","New Year's Day observed","Christmas Eve observed","Veterans Day observed","related_holiday"
"357",14830,522,"doctor strange",2007-08-14,"brycejohnson",1,76,1.65e+08,232641920,"Q4",1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,"frankpaur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"358",14834,1238,"not easily broken",2009-01-09,"<U+043C><U+043E><U+0440><U+0440><U+0438><U+0441><U+0447><U+0435><U+0441><U+0442><U+043D><U+0430><U+0442>",2,99,5e+06,10572742,"Q1",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"billduke",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"359",14849,478,"dead like me life after death",2009-02-17,"ellenmuth",1,87,5e+06,34513500.7541806,"Q1",0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"stephenherek",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"360",14873,1892,"the jungle book 2",2003-02-07,"johngoodman",1,72,2e+07,47901582,"Q1",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"stevetrenbirth",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"361",15017,265,"blonde ambition",2007-12-21,"jessicasimpson",1,93,1e+07,6422,"Q4",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"scottmarshallsmith",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"362",15173,949,"jonah a veggietales movie",2002-10-04,"philvischer",1,82,1.4e+07,25571351,"Q4",1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,"mikenawrocki",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"363",15268,1621,"street fighter the legend of chun li",2009-02-27,"kristinkreuk",1,97,5e+07,8742261,"Q1",0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,"andrzejbartkowiak",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"364",15359,2306,"wonder woman",2009-03-03,"kerirussell",1,74,1.5e+08,412563408,"Q2",1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"laurenmontgomery",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"365",15378,1825,"the grand",2007-06-07,"woodyharrelson",3,104,3e+06,115879,"Q1",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"zakpenn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"366",15487,1827,"the greatest game ever played",2005-09-30,"shialabeouf",2,120,2.5e+07,15331289,"Q3",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"billpaxton",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"367",15512,1167,"monsters vs aliens",2009-03-19,"sethrogen",4,94,1.75e+08,198351526,"Q1",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"robletterman",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"368",15568,752,"gracie",2007-06-01,"jesseleesoffer",1,97,9e+06,2956339,"Q2",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"davisguggenheim",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"369",15581,2283,"who s your caddy ",2007-07-27,"mickpartridge",1,93,7e+06,5694308,"Q3",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"donmichaelpaul",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"370",15624,434,"conversations with other women",2006-06-07,"helenabonhamcarter",2,84,450000,379418,"Q3",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"hanscanosa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"371",15647,980,"kissing jessica stein",2001-04-21,"jenniferwestfeldt",1,97,1500000,7025722,"Q1",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"charlesherman-wurmfeld",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"372",15670,1085,"madea goes to jail",2009-02-16,"tylerperry",4,103,17500000,90508336,"Q1",0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"tylerperry",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Presidents' Day"
"373",15708,1008,"latter days",2003-07-10,"stevesandvoss",1,107,850000,833118,"Q1",0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"c.jaycox",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"374",15992,32,"abandon",2002-10-14,"katieholmes",2,99,2.5e+07,10719367,"Q4",0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,"stephengaghan",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Columbus Day"
"375",16016,1405,"rejsen til saturn",2008-09-26,"casperchristensen",1,90,2700000,34513500.7541806,"Q3",1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"thorbj√∏rnchristoffersen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"376",16110,2134,"thomas and the magic railroad",2000-07-26,"alecbaldwin",2,85,1.9e+07,15911332,"Q3",1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"brittallcroft",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"377",16161,177,"baby boy",2001-06-27,"tyresegibson",1,130,1.6e+07,28734552,"Q2",0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,"johnsingleton",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"378",16309,1165,"monster",2008-01-18,"erinevans",1,86,5e+06,34469210,"Q4",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,"erikestenberg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"379",16351,139,"ararat",2002-05-20,"simonabkarian",1,115,15500000,1693000,"Q4",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"atomegoyan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"380",16353,1263,"ong bak 2",2008-12-04,"tonyjaa",1,98,1.5e+07,102458,"Q4",0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,"pannarittikrai",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"381",16433,754,"grand theft parsons",2003-06-18,"johnnyknoxville",1,88,1200000,34513500.7541806,"Q2",0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"davidcaffrey",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"382",16651,1985,"the other side of heaven",2001-04-12,"christophergorham",1,113,7e+06,4720371,"Q4",0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"mitchdavis",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"383",16857,1754,"the dangerous lives of altar boys",2002-06-14,"emilehirsch",2,104,1.2e+07,1779284,"Q2",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"petercare",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"384",16869,881,"inglourious basterds",2009-08-18,"bradpitt",4,153,7e+07,120774594,"Q3",0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,"quentintarantino",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"385",16888,1900,"the ladies man",2000-10-13,"timmeadows",1,84,1.1e+07,13592872,"Q4",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"reginaldhudlin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"386",16991,1245,"observe and report",2009-04-10,"sethrogen",4,86,1.8e+07,24007324,"Q2",0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"jodyhill",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Good Friday"
"387",17043,1753,"the crocodile hunter collision course",2002-07-26,"steveirwin",1,90,12500000,28436931,"Q3",0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"johnstainton",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"388",17047,57,"agent cody banks 2 destination london",2004-06-24,"frankiemuniz",3,100,2.6e+07,23514247,"Q1",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"kevinallen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"389",17113,1698,"the ballad of jack and rose",2005-03-25,"danieldaylewis",4,111,1500000,712294,"Q1",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"rebeccamiller",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Good Friday"
"390",17187,1772,"the emperor s club",2002-11-22,"kevinkline",3,108,12500000,14060950,"Q4",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"michaelhoffman",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"391",17202,2284,"why did i get married ",2007-10-12,"tylerperry",4,113,1.5e+07,55204525,"Q4",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"tylerperry",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"392",17403,854,"how to deal",2003-07-18,"mandymoore",1,99,1.6e+07,14108518,"Q3",0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"clarekilner",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"393",17577,1763,"the devil s tomb",2009-05-26,"cubagoodingjr",5,90,1e+07,34513500.7541806,"Q2",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,"jasonconnery",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"394",17680,1815,"the girlfriend experience",2009-01-20,"sashagrey",1,77,1300000,695840,"Q2",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"stevensoderbergh",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"395",17710,810,"hey arnold the movie",2002-06-28,"spencerklein",1,76,1e+07,13684949,"Q2",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"tucktucker",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"396",17734,2132,"thirteen conversations about one thing",2001-09-02,"johnturturro",2,104,3e+06,3287435,"Q2",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"jillsprecher",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"None"
"397",17880,219,"because of winn dixie",2005-02-18,"jeffdaniels",3,106,1.5e+07,32647042,"Q1",0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"waynewang",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"398",17908,1196,"my dog skip",2000-01-14,"frankiemuniz",3,95,7e+06,34099640,"Q1",0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"jayrussell",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"399",17995,551,"dysfunktional family",2003-04-04,"eddiegriffin",4,89,3e+06,2255000,"Q2",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"georgegallo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"400",18065,1218,"next day air",2009-02-06,"donaldfaison",1,84,3e+06,10027047,"Q2",0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"bennyboom",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"401",18074,548,"duets",2000-09-09,"gwynethpaltrow",3,112,1.6e+07,4734235,"Q3",0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"brucepaltrow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"402",18079,1240,"nueve reinas",2000-08-31,"ricardodarÌn",1,114,1500000,1222889,"Q2",0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,"fabi√°nbielinsky",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"403",18147,2199,"unaccompanied minors",2006-12-08,"lewisblack",1,90,2.5e+07,16655224,"Q4",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"paulfeig",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"404",18206,94,"alone with her",2006-04-28,"colinhanks",2,78,1e+06,10787,"Q1",0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,"ericnicholas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"405",18292,702,"george washington",2000-10-01,"candaceevanofski",1,89,42000,241816,"Q4",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"davidgordongreen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"406",18357,1748,"the country bears",2002-07-26,"haleyjoelosment",1,88,2e+07,16988996,"Q3",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"peterhastings",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"407",18516,47,"adam resurrected",2008-08-08,"jeffgoldblum",2,106,1e+07,34513500.7541806,"Q3",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"paulschrader",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"408",18570,647,"food inc ",2008-09-07,"michaelpollan",1,94,1e+06,4417674,"Q2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"robertkenner",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"409",18602,1175,"morvern callar",2002-01-01,"samanthamorton",1,97,6e+06,267194,"Q4",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"lynneramsay",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New Year's Day"
"410",18616,1234,"no man s land the rise of reeker",2008-05-01,"stephenmartines",1,88,2e+06,34513500.7541806,"Q4",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"davepayne",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"411",18701,228,"being julia",2004-09-03,"michaelgambon",1,104,1.8e+07,7739049,"Q4",0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"istv√°nszab√≥",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"412",18828,533,"double take",2001-01-12,"orlandojones",1,88,2.4e+07,29823162,"Q1",0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,"georgegallo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"413",18841,1933,"the lost skeleton of cadavra",2001-09-12,"faymasterson",1,90,1e+05,110536,"Q1",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"larryblamire",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"414",18869,943,"jimmy and judy",2006-01-01,"edwardfurlong",2,99,1e+06,34513500.7541806,"Q3",0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,"jonschroder",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"New Year's Day"
"415",18925,603,"facing the giants",2006-09-29,"jamesblackwell",1,111,1e+05,10178331,"Q3",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"alexkendrick",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"416",18932,987,"knock knock",2008-03-14,"nicoleabisinio",1,92,2e+06,36336,"Q2",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"josephariola",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"417",18955,411,"coco",2009-07-21,"gadelmaleh",1,95,1.75e+08,209726015,"Q4",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"gadelmaleh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"418",19150,1750,"the crew",2000-08-21,"richarddreyfuss",2,88,2.3e+07,13019253,"Q3",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"michaeldinner",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"419",19153,2030,"the real cancun",2003-04-23,"lauraramsey",1,96,4e+06,3816594,"Q2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"rickdeoliveira",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"420",19187,1846,"the hebrew hammer",2003-01-01,"adamgoldberg",1,85,1300000,77755,"Q4",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"jonathankesselman",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New Year's Day"
"421",19255,173,"away we go",2009-06-05,"johnkrasinski",1,98,2.1e+07,9451946,"Q2",0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"sammendes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"422",19265,2264,"whatever works",2009-06-19,"larrydavid",1,92,1.5e+07,5306706,"Q2",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"woodyallen",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"423",19366,950,"josie and the pussycats",2001-04-06,"rachaelleighcook",2,98,2.2e+07,14252830,"Q2",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"deborahkaplan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"424",19405,1394,"recess school s out",2001-01-27,"rickeydshoncollins",1,83,1e+07,36696761,"Q1",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"chucksheetz",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"425",19457,2123,"the yards",2000-04-27,"markwahlberg",4,115,2e+07,882710,"Q4",0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,"jamesgray",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"426",19495,1230,"nomad",2005-07-17,"kunobecker",1,112,4e+07,79123,"Q1",0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,"ivanpasser",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"427",19658,1380,"race",2008-03-20,"saifalikhan",1,161,5e+06,19115191,"Q1",0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,"mastanalibhaiburmawalla",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"428",19688,1139,"middle of nowhere",2008-09-06,"susansarandon",4,95,2e+05,236806,"Q4",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"johnstockwell",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"429",19844,984,"kiss the bride",2007-01-01,"torispelling",1,100,5e+05,32033,"Q2",0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"c.jaycox",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New Year's Day"
"430",19905,1823,"the goods live hard sell hard",2009-08-14,"jeremypiven",1,90,1e+07,15122676,"Q3",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"nealbrennan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"431",19912,1785,"the final destination",2009-08-26,"bobbycampo",1,82,4e+07,66477700,"Q3",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"davidr.ellis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"432",20009,1545,"slackers",2002-02-01,"jasonsegel",1,86,1.1e+07,4814244,"Q1",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"deweynicks",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"433",20034,858,"hush",2008-08-13,"williamash",1,91,1e+06,34513500.7541806,"Q2",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,"marktonderai",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"434",20055,1704,"the betrayed",2008-09-27,"melissageorge",1,98,3500000,34513500.7541806,"Q2",0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,"amandagusack",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"435",20065,1369,"purple violets",2007-04-30,"selmablair",1,103,4e+06,34513500.7541806,"Q3",0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"edwardburns",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"436",20177,1635,"super capers",2009-01-01,"justinwhalin",1,98,2e+06,30955,"Q1",0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"raygriggs",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New Year's Day"
"437",20270,2019,"the prodigy",2005-01-01,"holtboggs",1,120,6e+06,14856291,"Q1",0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,"williamkaufman",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"New Year's Day"
"438",20296,382,"chocolate deep dark secrets",2005-09-16,"anilkapoor",1,200,1e+06,49000,"Q3",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"vivekagnihotri",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"439",20322,1726,"the brothers",2001-03-23,"<U+043C><U+043E><U+0440><U+0440><U+0438><U+0441><U+0447><U+0435><U+0441><U+0442><U+043D><U+0430><U+0442>",2,106,6e+06,27457409,"Q1",0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"garyhardwick",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"440",20337,1105,"martin lawrence live runteldat",2002-08-01,"martinlawrence",6,113,3e+06,19184820,"Q3",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"davidraynr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"441",20360,1207,"namastey london",2007-03-27,"akshaykumar",3,128,8400000,1207007,"Q1",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"vipulamrutlalshah",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"442",20406,1441,"rockaway",2007-07-07,"nicholasgonzalez",1,76,2e+06,34513500.7541806,"Q3",0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"joshcrook",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"443",20455,513,"digimon the movie",2000-03-17,"larajillmiller",1,82,5e+06,9628751,"Q4",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"shigeyasuyamauchi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"444",20637,1293,"panic",2000-12-01,"williamhmacy",2,88,1e+06,779137,"Q4",0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"henrybromell",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"445",20857,783,"hardball",2001-09-14,"keanureeves",8,106,2.1e+07,40222729,"Q3",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"brianrobbins",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"446",21014,968,"keeping up with the steins",2006-05-12,"darylsabara",1,90,5e+06,4339241,"Q2",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"scottmarshall",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"447",21311,870,"i dreamed of africa",2000-05-05,"kimbasinger",2,114,3.4e+07,6543194,"Q2",0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"hughhudson",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"448",21355,86,"all the pretty horses",2000-12-11,"mattdamon",5,117,4.5e+07,15527125,"Q4",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,"billybobthornton",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"449",21413,1699,"the battle of shaker heights",2003-08-22,"shialabeouf",2,79,1e+06,280351,"Q3",0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"eframpotelle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"450",21461,998,"lage raho munna bhai",2006-01-01,"sanjaydutt",1,144,2700000,2217561,"Q3",0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"rajkumarhirani",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"New Year's Day"
"451",21525,2182,"tupac resurrection",2003-01-23,"tupacamarushakur",1,112,3e+05,7718961,"Q4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"laurenlazin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"452",21801,2064,"the slaughter rule",2002-01-01,"ryangosling",4,112,5e+05,13134,"Q1",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"alexsmith",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New Year's Day"
"453",21972,1037,"like mike",2002-07-03,"shadmoss",2,99,3e+07,51432423,"Q3",0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"johnschultz",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"None"
